Student_ID,Gender,DOB,Grade,Attendance,Math_Score,Reading_Score,Science_Score
8e4fced5-5a84-44d8-9c3f-f29b8459708d,Female,2008-12-29,5,95.1,94.0,74.8,81.8
fee5de9e-eafc-4d0c-bbbf-203be6b112f8,Male,2006-05-10,11,86.0,94.4,68.0,88.0
1d442068-b5c6-4708-b420-82d897947dd5,Female,2005-11-28,6,78.7,70.4,82.9,84.8
14ad3cc1-7802-45e3-99d4-88ba8e17de9a,Male,2008-10-31,7,77.5,56.9,96.8,60.9
58824a18-7ca5-403b-b0c9-2c8105f15648,Female,2019-01-05,12,82.4,81.5,67.4,64.6
6f99c749-0034-456b-aa81-9b469e7031ae,Male,2007-10-10,11,95.0,93.7,67.8,58.3
fb1264fb-0781-4103-8414-2ffc863a0599,Female,2011-10-11,3,84.1,53.7,86.9,96.1
002ab09a-c4f2-469f-99fc-9668a626010a,Female,2011-12-28,6,79.0,77.9,76.5,76.1
26fa472f-760d-4581-b063-cbb56c416e33,Female,2015-03-13,12,85.1,55.7,71.4,98.8
ad45d933-4e19-4656-9680-dc1751211c36,Female,2014-02-19,5,88.9,51.3,90.7,72.5
9c0229c2-562d-499f-9e71-37df4d428025,Male,2007-03-22,5,75.7,84.0,94.6,77.6
f4d393ad-242d-46f1-9959-1ba80ba3ed88,Female,2005-06-16,3,90.7,84.1,79.5,89.5
62a12270-97d8-4b36-9458-b7d3ff00123c,Male,2008-07-11,2,84.9,80.0,59.3,89.9
89584c3c-ec00-47f4-a5e4-77e1347ee247,Male,2014-06-23,9,75.2,93.0,73.3,61.6
c954b354-b564-4319-b75b-55926b296d1f,Female,2017-08-21,10,91.8,54.0,75.2,64.4
f514c5ad-02f1-4d7a-8e73-3d733f40fe38,Male,2007-12-08,12,92.8,55.3,71.6,54.9
742f7f63-24c8-4b59-8bb1-46060b729a7b,Female,2010-08-14,10,90.7,93.2,63.1,90.3
6b04a007-8b30-4917-938b-119af41ac4cd,Female,2009-02-24,3,83.5,75.2,73.6,89.7
5593192e-072b-4a86-8446-40589649646d,Male,2010-12-03,1,88.2,63.7,72.3,54.1
9929b2b1-da69-4998-9c8f-d15854fbe5e2,Female,2015-10-25,12,84.7,86.9,60.5,62.9
07734e7f-5852-43e0-9e60-e1fe3df7ede7,Male,2015-07-30,5,92.5,94.7,95.2,72.5
45027ac4-b84d-4e33-a9a5-92ef7f65aaf4,Male,2018-01-11,4,89.6,84.5,94.3,77.1
f46b65a8-315c-4a07-b6f7-4948bf9f90fa,Male,2013-11-27,11,77.0,89.6,88.0,76.1
2dedda37-065e-4fd6-bc36-a548089015ad,Female,2015-06-28,8,91.1,64.1,70.0,99.2
6b485d4d-81f5-4df1-bb49-d50cf3901cb8,Female,2006-08-07,3,92.2,64.4,68.5,88.2
c972d694-c728-404b-8ddf-a4f3ef9272fc,Female,2016-01-20,11,84.3,93.2,85.8,55.7
bf1ac3c5-c3cf-44a8-8834-c1ebe622511b,Female,2011-08-07,12,96.9,80.7,80.4,64.7
4dd5e93a-1aca-4be5-8246-e69acdf1017f,Male,2009-09-09,2,96.1,61.7,80.0,67.3
c8ecad7c-7138-43be-8063-8dbee7d313ee,Male,2016-08-02,11,79.4,76.2,56.2,65.8
e04edc36-1802-47a4-96a7-306d2d27bf3e,Female,2017-11-04,5,97.6,84.3,80.9,89.3
355baf9e-fd39-4ec5-b31c-4d90b92de459,Female,2007-02-06,7,86.0,60.9,95.1,68.0
2101d1bd-a5de-4683-9f0e-eb87c0b2b0b8,Male,2009-11-28,11,93.1,82.7,54.3,74.6
07286785-00c8-402e-af84-5a0664876329,Male,2012-08-17,12,95.4,52.1,67.0,76.7
b5b51509-d0b5-4cd3-aa0b-a66180e5d0e1,Female,2007-02-01,4,87.6,65.2,75.5,63.5
f21e8479-5cea-43eb-a700-b1d565fdb190,Female,2015-08-04,3,85.0,83.7,84.3,66.1
8e113e5e-ad76-4a4d-8c0d-7f6a29d6716d,Male,2006-07-18,1,97.9,57.5,54.5,89.0
5827cb77-685d-4bc7-b186-aa41f0d3bf3f,Male,2014-01-25,7,80.8,61.1,93.6,93.3
6b21d056-bf98-4268-a693-6d168acaeb0c,Female,2007-03-07,1,81.4,94.0,52.0,51.9
3152a2be-4d6b-4695-b54f-de1342c5fba5,Female,2007-09-05,5,84.0,83.7,92.9,80.3
50c42a45-1fbc-4c62-affa-68c753188578,Male,2016-08-19,1,96.5,74.9,51.4,81.7
7e1d1335-287b-48d0-94ca-64f94b418518,Female,2017-05-21,5,98.5,60.5,57.7,86.9
48ec20c6-d6e1-4f53-be6e-c746a3017ae0,Male,2007-08-04,1,80.5,67.1,90.0,84.7
c53db1f8-b4c9-4e28-81c5-56b92985e1eb,Male,2012-10-04,11,96.6,78.7,93.0,93.9
68b905c4-1f3b-4fe2-8c6b-e100d1ff319d,Female,2014-09-05,3,81.5,57.8,99.1,53.9
876b8ff8-ef83-4ae3-a28c-70d42f846a51,Female,2016-12-10,4,99.3,74.1,55.8,69.4
9e5d625a-49df-4fdc-8286-13cec19b1e9b,Male,2013-07-18,11,89.9,70.4,76.3,89.1
8b9b5d87-b4b2-4142-91b4-edd121e4dfd5,Female,2019-01-09,9,75.2,73.8,53.9,92.3
15a4fa17-3c99-4239-8cc5-87e9fd08d4ef,Female,2012-05-23,3,75.9,55.3,57.8,63.2
123137a7-aeaf-42a6-abe3-6a5fbc3bb97f,Female,2017-11-02,1,78.7,55.3,58.7,79.3
7d57d265-15d0-492a-96bc-d6d63ec14f13,Female,2012-07-19,9,79.7,98.2,53.2,59.0
6bdb6035-1b3d-4058-8320-e0c0577cd216,Female,2010-11-18,5,94.2,99.0,94.6,92.5
9b943a90-57e3-443c-b596-94f0f8de40b8,Female,2015-01-26,10,80.6,71.3,56.3,86.5
dd64c2e9-d997-48f2-ba04-0349b940d138,Male,2013-05-25,6,99.2,89.4,81.5,61.1
d7823311-0827-48d8-b0f7-b4700d9a4527,Male,2012-10-22,5,90.9,82.8,81.3,81.2
d78ca16c-d7d5-4d1a-80c3-63aa3fc95a8a,Male,2012-03-08,6,92.3,55.8,59.9,75.5
c30ef7ba-2920-4c66-a8ed-2040e42662bc,Female,2012-06-07,9,80.4,64.8,99.9,62.9
bcfab73b-f74a-4a9c-bbff-665683b711be,Female,2018-03-22,11,97.3,65.7,67.4,94.7
8e6588e4-f660-4518-86d9-bdc60b917a10,Male,2012-04-29,1,91.7,79.8,95.3,57.4
59564c15-4a49-492d-abb3-1645d5987034,Male,2016-03-07,7,96.6,79.0,97.4,73.4
15c486e0-512a-4157-8441-5704eed52840,Female,2010-05-27,1,98.9,96.2,97.4,79.1
4e496968-63aa-40ba-bf86-5c0f06f5dfa2,Male,2007-01-07,6,78.1,89.5,87.6,91.2
d28c0f98-be5e-4f61-bc99-23247c1bc926,Female,2013-02-15,11,77.4,92.8,62.7,57.5
995f6930-cac4-44ae-9c5b-e99311300906,Male,2017-06-22,5,95.1,94.6,56.0,80.5
1d7b12e9-2cfc-4acb-a038-b6c794fe25bd,Female,2017-06-17,12,96.7,90.1,78.5,50.3
602c7487-e649-48ba-b8e1-9aa46f59e4a0,Female,2006-04-29,8,89.6,66.6,68.0,91.1
22a442d2-bed9-474b-88b3-9b2d856885fd,Male,2018-06-27,12,84.2,60.8,91.6,61.7
108490d2-5d6d-4771-b47f-d81ccbc4fe4e,Male,2018-01-23,10,91.3,78.6,87.2,86.0
942dbd69-c619-4023-aa48-f226ef552316,Male,2013-07-20,2,82.6,84.5,63.8,80.1
f66a385b-5cba-4dc1-a545-8ac5a5b47347,Female,2018-04-12,3,81.0,69.3,50.9,52.5
0483808c-1d2e-4ec0-946d-3f89c0dc54ea,Female,2013-01-31,5,87.2,92.4,61.9,59.2
d3b9d1a4-ec39-4ad4-b9d6-1fb64e5ba910,Male,2011-01-07,3,80.4,98.0,78.4,63.4
507a747b-6654-4235-84cd-492c12409310,Female,2010-03-04,6,87.1,78.5,53.9,94.3
cd79c22b-13d8-40f8-a931-2ef8bdc5f592,Female,2012-02-24,6,98.9,72.8,82.9,74.0
055fca4c-ca77-4028-ad22-ee7458c74365,Male,2017-03-06,12,96.0,92.1,83.6,95.7
5c2b0543-9519-4b0b-8e43-7e9a676b0fb3,Male,2006-04-10,6,98.5,51.2,58.5,52.4
55de00e0-d51a-4396-babd-44e9dc9bb780,Female,2012-07-31,10,95.2,56.5,79.8,50.3
4e578a78-b6f8-4fa9-a2f4-0a1aef026b7d,Female,2016-03-12,12,83.9,92.3,80.3,97.4
968038fa-5854-47d4-b445-1c70e0150258,Female,2015-01-26,11,95.3,86.6,73.9,86.2
69f5524c-cf18-42d3-a755-4df73e54a136,Female,2012-11-24,3,98.1,70.8,97.7,89.2
8908dc09-6dd3-4da8-97d4-63a92f38f85b,Female,2015-10-19,6,98.7,94.4,55.4,95.8
c1742bb4-8c4a-465e-96c1-590ca00fbd51,Male,2012-12-01,5,92.1,67.6,70.3,99.2
30aa6d35-7ccf-4343-b198-15b3bd72653e,Female,2005-12-04,5,80.3,81.7,94.1,54.9
b4a556ae-eb07-4bb4-8301-c99cad3f5b0c,Female,2013-04-01,5,76.0,81.7,69.3,57.9
1881a9ef-e937-4b08-badd-ac37344ec6b0,Female,2017-09-19,10,78.7,59.2,71.2,59.4
b3eeafdc-d1b1-49f6-a07f-4cec0da3902c,Male,2010-04-10,6,99.1,64.2,83.4,90.9
5ca2bbd3-bc3b-4501-8c02-dacc6aab7600,Male,2006-12-28,7,86.6,95.8,83.3,67.8
345aab02-5bea-40fc-aeee-bc56b493c8ec,Male,2006-01-02,12,96.4,59.2,51.1,79.7
54944feb-7dfe-4083-882a-335e19dcab61,Male,2015-02-23,1,86.6,58.7,72.8,92.8
3667a541-0b03-4dd5-834d-d2308d023915,Male,2008-05-30,6,91.5,74.0,66.7,84.2
db98cc09-8990-49ae-b363-f31ea8c15381,Female,2006-06-12,10,75.6,54.6,81.4,53.3
59fabeff-d5da-45d8-88c5-00f48d2aecaf,Female,2015-02-05,2,81.2,94.7,77.8,72.3
9c235fa6-b596-4342-b058-45d44fe8ce53,Male,2008-06-14,8,85.9,55.0,82.5,53.4
f0de9563-adfe-4ae2-90ea-735b22c8143b,Female,2016-04-19,3,90.8,80.8,82.7,73.9
f5b68aef-9637-4794-bf1b-8f4c5b3e2eb2,Male,2016-02-23,11,79.3,67.0,62.7,61.0
212b131c-ba14-4e1b-b0a1-29477d91a088,Male,2008-10-11,4,94.1,90.2,62.3,50.1
2bd04b06-dd91-460f-ace0-5dfee4562dff,Male,2006-06-20,4,84.1,79.5,68.5,90.7
14b20533-24b0-4e75-b986-5ea5d362b1a2,Female,2015-12-23,8,95.4,69.4,62.1,98.5
599a3480-6aca-4b36-9c0c-c0352e736489,Male,2005-10-26,3,77.4,99.2,84.1,98.2
50f470bb-402d-4d64-be53-780482acd5dd,Male,2018-09-22,4,92.0,53.3,80.1,65.0
53f2734f-3120-4e2f-a943-0c3416c05ef5,Male,2005-07-12,5,82.3,78.9,60.8,91.4
2f205894-a51d-4ccf-8cdb-1fc88964f391,Female,2009-02-14,5,94.9,99.5,94.2,83.9
6564177b-199a-4f7e-a2f5-dd872bd7184c,Male,2015-03-24,7,85.1,84.5,73.0,90.0
caa71d1b-2f5d-4c2f-a818-7946d771ac32,Female,2013-05-15,8,91.6,87.0,56.4,92.3
5046a642-c20b-4716-96b0-caa8ad2ca746,Female,2011-06-16,7,98.4,51.6,60.6,99.0
b1e446c1-7dba-4f22-9b53-93d2e5943e4d,Female,2015-04-20,8,75.5,51.1,77.0,57.6
ffb176a8-3f59-4537-a5dc-8c0f4fb39e5a,Female,2013-04-26,4,75.3,51.8,66.9,88.5
8063c2cb-079a-4b5e-9b8d-dabfc7ea61e8,Male,2017-08-07,2,94.3,99.6,92.6,86.7
fbd449b2-4ab7-47b1-8ee0-8c335cdd193b,Male,2014-04-04,10,91.2,99.0,74.7,64.4
b1ce3c4b-32ac-4740-b844-4cab970180b2,Female,2015-05-26,11,82.3,66.7,95.8,69.6
edba87bc-c48e-4d48-9f54-acf7f3e767b3,Male,2006-02-27,4,87.4,64.5,55.1,58.8
8c5d7206-8137-4276-bdb8-b32cd10464a2,Female,2013-03-03,5,76.0,57.3,83.4,95.7
6598bccb-1ca0-49f5-ba38-7b377929a5a2,Female,2011-06-25,6,79.8,66.5,94.3,94.0
2a675e7c-2a67-47fe-a627-c94b923926ac,Female,2016-11-21,7,85.6,68.5,64.6,80.7
6ae203e2-1b6b-4cee-8a56-bf17d9a2b093,Female,2016-02-29,8,95.9,87.4,56.8,75.6
4778319f-0269-4562-b9b3-a96f8775caee,Female,2007-09-27,1,87.0,93.3,72.8,61.6
22d2ff05-cb81-43d7-914c-6222612e79db,Female,2013-10-13,9,89.7,87.3,98.1,89.5
e6df6775-faca-46a0-b733-cb1a916b18ae,Male,2009-07-02,1,96.8,82.3,81.7,50.4
f7ef6202-7e1a-49ab-b29d-1353da8efc12,Female,2007-12-02,6,82.7,88.3,82.2,73.1
be4a8404-ce2c-405c-bf41-017fade0fdc7,Male,2015-12-04,10,92.5,86.9,83.6,93.0
1de84b4d-af48-4814-a7aa-01362fdad40f,Male,2011-09-09,6,96.5,73.8,52.0,80.9
9ad8a97b-f271-48ae-abee-f869a68b11bc,Female,2018-03-13,2,80.1,66.8,72.3,81.8
c393d068-53b7-423d-9e22-f0cb2bca37ca,Male,2013-04-05,12,83.9,64.1,53.9,53.5
681716a9-8148-405f-b049-587d65f8dcff,Male,2014-03-22,11,99.5,84.0,65.8,64.3
fa17412f-b1b5-439b-97ce-424827ae3c9d,Male,2005-08-25,10,99.6,98.0,91.1,83.7
dd968c2e-030d-48b5-a93e-2647198edf98,Female,2006-10-06,5,80.6,79.1,82.8,52.5
6bca0f50-c89b-4fa5-8759-cd903babb3bd,Female,2017-08-31,3,76.7,95.6,99.8,66.5
20cf6349-c98f-4bf4-8f4d-80846ecaf307,Female,2007-09-08,12,81.8,50.7,58.6,67.7
9896dba0-bf1b-4691-9661-6f0024d9a52b,Male,2009-11-06,7,84.9,89.7,69.9,74.9
44b084be-91b8-462d-8b8c-17aecb4eba23,Female,2007-11-11,11,86.0,92.7,90.5,68.1
5df244c6-9613-4025-934e-2e6ce6ff3f0c,Female,2015-11-26,5,90.5,81.5,60.8,72.7
5f22f301-8287-4b04-b61d-fd9d4d9da6d7,Male,2008-12-05,5,97.5,96.7,57.7,77.3
5c3d6e5c-fe52-4e3c-8874-ea80a9c6036c,Male,2005-11-30,12,83.3,79.5,71.4,56.4
df986db8-b56d-4b71-9411-8d7f6b70a2cd,Male,2019-05-19,7,96.2,62.0,69.2,59.0
4bfb2787-e87e-442e-a1ec-950bc67db322,Female,2006-08-03,2,77.3,60.8,99.0,91.6
99cfeedc-081f-4078-bc23-5adce666746c,Female,2016-04-10,3,76.0,77.8,72.8,73.0
5172484e-8d2b-4a21-9e93-6826c25f7297,Female,2012-10-22,6,87.6,95.3,93.0,67.8
91d71227-9b14-46df-9dfb-23d7ef068a82,Male,2006-11-15,1,76.5,53.6,94.4,71.7
1e9076a4-e9e3-4100-98a5-3dc0852e66a8,Female,2007-03-24,6,84.8,80.2,57.9,58.7
2c5290ef-71cd-47ca-9b36-eda8e2a1f5e7,Female,2018-11-04,6,97.4,88.5,85.8,62.0
e7c9fb88-046c-43cc-91a1-7ae81c5839cb,Female,2008-04-11,10,81.0,55.8,63.9,75.8
9de10d89-1844-468d-9e51-915535498edb,Female,2008-03-05,5,92.6,55.8,54.7,67.9
7315e0ac-ea5b-406b-8a66-b57042347075,Male,2007-06-06,12,82.6,68.3,93.7,73.8
ee3eb048-a91a-4553-a49c-8e8b1153d014,Male,2013-07-31,3,76.1,63.7,64.6,57.5
ecc4dc8b-a674-4839-b8c2-521df8519a53,Female,2019-04-17,8,88.9,59.9,67.3,57.8
01103d0c-625c-4bf4-8f25-d662e1ab986a,Female,2015-11-16,2,95.9,59.9,66.2,69.2
c8938140-0e42-471e-a504-62d21986230e,Female,2010-08-25,9,85.2,56.5,60.0,68.9
464dbb41-595c-48a7-be1e-1fe99284775c,Male,2014-06-13,12,90.4,80.5,71.7,94.2
6c934d5c-d8bc-4e87-ac1a-60383bd889e9,Female,2015-10-22,10,97.5,84.4,71.4,51.7
4141635d-fb87-40a7-9d68-249a160cf6c9,Male,2011-07-16,7,94.7,85.1,70.4,99.6
8a206666-453a-46c6-9c11-d7e62dac4fcd,Male,2008-01-22,6,79.8,76.6,95.8,97.8
8c5d5820-169f-4489-a465-58d6635a0aa5,Female,2012-11-01,11,93.3,97.6,67.0,77.1
8cc5e2a6-d499-4703-b078-78b58d576c98,Female,2011-04-04,12,87.5,94.0,51.5,85.9
987f0412-7016-4e3f-8570-b8b14961561b,Male,2009-05-25,12,93.6,97.9,58.9,96.8
c82c007c-1874-425b-8672-54f3af937607,Male,2013-11-11,5,87.4,69.4,86.1,62.6
a7c0bbf0-f71b-453c-83c5-cf9009dc38c2,Male,2005-07-21,12,78.2,93.9,79.5,65.8
dd075540-74b9-4947-9a48-852c3058abc0,Male,2018-01-28,2,89.2,88.1,97.6,55.5
27a4cdc2-7226-4c19-a0e1-9a6afa4e5274,Female,2009-12-31,4,87.3,67.0,84.7,78.2
0c94e4cd-7b33-44c3-87b0-063427b3af78,Female,2009-06-24,2,87.9,55.3,59.7,58.0
a99528c4-d7da-4408-a670-74b147fbc72c,Male,2012-10-10,4,97.0,84.1,56.0,96.5
735ea309-b383-4727-8811-b584a5b93c89,Female,2010-06-14,10,97.4,56.8,76.0,71.6
4677c465-900e-4105-ae88-d2761827a8dd,Female,2017-10-05,11,86.3,64.7,83.3,96.0
fae4518d-feec-47dd-8cf1-90438cd5d209,Female,2017-07-15,10,86.4,75.0,58.3,60.3
768c8c79-50f7-4da6-bee9-1dea8c6f5816,Male,2009-02-12,8,87.9,84.0,80.1,84.7
c6b5edf0-a47d-42cd-bd94-2b85c8068396,Female,2009-06-12,7,88.0,96.3,93.3,82.4
8949cbd6-3d17-4b0a-955c-118317dff5a3,Male,2017-07-11,9,98.8,79.7,86.4,70.0
ebf3554c-588b-42e2-990b-960888c49cd9,Male,2010-05-12,5,91.2,83.6,83.2,94.9
99f00c66-fe41-44a3-9108-be6a8a3c214c,Male,2010-02-23,11,81.9,65.5,89.5,71.7
f69eedb1-fcba-4d33-b64f-9cd549fca00b,Female,2011-07-23,9,88.3,84.4,55.2,59.9
a9b80be0-c0fe-4cfe-aec9-07462882eaf2,Male,2016-06-17,9,90.7,71.9,60.2,98.8
4a037ad1-ae99-40f6-9d40-414d3d6c099c,Male,2007-06-14,7,91.0,92.8,51.9,72.1
29d5e1b2-3b70-4746-93d3-b1e07668253a,Male,2006-07-30,11,89.6,69.6,57.2,60.4
e55c1d54-78f8-4a0b-84c5-f6e31c692eae,Female,2015-06-18,4,79.4,73.4,95.7,68.2
b123e9d0-8c5d-4d92-82bd-306d616b1197,Female,2009-01-17,5,75.8,71.6,61.1,80.7
1048e6d5-8106-4260-bd8b-1b14b97a3634,Male,2007-08-06,10,83.4,90.6,83.1,75.6
94103ed5-2b73-46c9-b9ab-a9a8ba3e799f,Female,2006-10-27,6,85.7,97.7,84.6,81.8
afe521cd-2f9a-46cd-9e7a-8b489f752bc6,Female,2009-12-19,11,76.5,66.4,82.3,83.1
6108938a-e9a3-494e-bbec-e2c7dc74b03b,Female,2006-05-14,5,95.4,73.8,77.7,56.2
5fba9018-91f2-4f73-87c0-d09b836f278a,Male,2007-02-06,5,83.6,85.3,74.3,65.7
9290aaa1-d6df-40ab-b09a-08976273b5ac,Female,2016-08-13,11,97.8,94.8,71.0,87.4
5d6b2702-6c4f-4b50-a06a-523eeee92bb7,Female,2012-03-16,6,78.9,74.7,95.8,82.5
a24644af-8459-4dfa-aecb-26cba8b238b1,Female,2005-11-14,7,76.4,55.4,50.5,54.4
b9db76e1-ecaf-4204-8481-c1d62648bf58,Male,2014-07-02,4,87.1,68.4,52.7,65.8
566244ec-eba5-498a-bb80-fd8e30951559,Female,2015-09-17,4,79.7,77.5,74.6,96.6
49f62fed-3bd9-4c22-9f9a-2853a886e2b3,Female,2007-03-25,8,98.4,70.9,66.5,93.1
a0bf926d-7e0c-492c-a289-920de11410c7,Female,2009-12-30,2,75.3,59.3,70.4,83.5
10803653-fd36-418d-8d87-7db9e7f91a18,Male,2010-07-16,11,85.3,51.8,99.9,53.6
85ce24c0-c0cf-42ed-81f7-5dd9a3128a59,Male,2006-06-24,10,98.2,84.4,88.8,80.4
fe887ef2-1f22-47f6-9870-e20a15b6671c,Female,2007-06-06,3,84.6,99.6,93.9,50.6
7f066bbc-7277-4260-8394-f90afacf971d,Female,2016-08-06,9,77.3,96.0,68.4,83.1
35c0427a-bbd6-44d0-8260-f74d66498a11,Male,2017-07-08,8,82.6,84.2,62.0,86.6
1b1332bd-a72b-4d4c-b830-f35c515be86c,Female,2016-09-26,3,87.5,92.1,88.4,74.9
0bc6e1b4-a2b9-4a6c-85af-0ad5432feb6b,Male,2017-05-07,4,79.6,62.8,90.4,50.2
e23355d9-3c01-4564-9e11-d207a3f0246e,Female,2012-07-20,5,86.7,81.1,77.5,83.3
ca7bc5f7-a208-4e1f-ba8b-29ff38c17109,Female,2013-06-28,9,95.9,53.0,94.8,91.0
44e72c60-fa7c-4523-8218-6d90112d434b,Female,2008-03-11,8,96.8,85.4,98.4,79.3
56e09081-5637-4c4c-afb7-219b494facea,Female,2018-02-05,7,76.2,98.5,73.6,85.5
b4d10fad-8ab9-4a0d-85b0-6b5c96abce46,Male,2016-11-03,10,79.0,93.0,61.1,54.5
3bb4fb50-8725-4a4f-ad66-2670b6f1d253,Female,2011-01-15,10,81.9,76.7,75.9,85.8
545c3b26-c2c6-4143-b3cc-e64afea41b24,Male,2007-10-27,8,89.9,89.4,99.5,80.7
b82003de-2410-45b6-888b-2568b3caa39a,Female,2015-01-06,10,84.0,97.2,64.6,66.6
ad56d422-3693-458f-9bca-925e9fcb4224,Female,2005-11-09,5,96.1,60.8,80.9,84.3
7d7538e4-4a98-4901-b569-482c5428759f,Female,2017-02-14,11,92.9,89.7,84.7,82.3
ba849483-7ad4-4a21-a267-5ee984d9437b,Male,2010-12-17,8,77.5,63.5,60.7,80.0
d3ee91d5-817f-4dfb-a16f-6de4b660db9a,Female,2012-11-27,10,90.6,93.8,79.4,59.1
258387f2-7644-4ff5-ac78-9670d9850185,Male,2018-05-15,7,77.8,54.9,65.7,64.8
869d83ec-1f54-4e40-ad00-bea97685e6d4,Male,2008-05-12,3,81.4,58.9,92.7,99.6
c6ce1d47-ee37-42c2-97c1-2cf362b1804a,Female,2018-03-15,7,79.4,86.0,85.7,71.7
75cd750a-0b88-4aaf-83e7-183556b6b0a1,Male,2009-05-23,5,79.3,58.7,91.3,53.0
afb3a986-1d7b-4011-8612-2c63b24016df,Female,2017-01-02,9,90.4,57.9,60.0,95.0
23f476eb-6b12-47f1-8a2c-6cd0b027bdcb,Male,2009-02-02,6,89.1,77.8,51.7,58.6
a7e7a69f-77a3-4418-a4c5-60c035f7ad5f,Male,2006-11-07,11,79.4,91.7,92.5,70.2
aec8b544-827c-482a-a6ca-83df507a8fcb,Female,2011-02-13,9,99.8,63.4,69.3,63.9
f8a9d3b7-6c5e-411d-8a6a-f19dde05282b,Female,2006-10-18,9,85.5,92.1,59.0,98.2
b52bfdf7-ef36-4251-aeab-1a3376a35dc2,Male,2009-04-07,3,77.4,90.4,54.6,68.9
a52bfe6b-eaad-4063-a660-338812544810,Female,2005-07-05,12,78.0,79.0,75.8,85.4
9d3b2d2f-3aec-4cdb-b655-c6ec92da32d8,Female,2016-10-21,11,89.6,82.3,57.5,79.9
749250e0-7e83-44ca-a957-34f34dac21d5,Female,2018-12-31,10,99.5,52.0,78.3,52.1
d69047f4-8667-453c-86fc-3142c919985a,Male,2016-05-28,4,89.3,68.4,86.4,69.2
05e05ab4-a017-4c0b-9bcb-505bf34f51ae,Female,2016-08-13,7,98.7,63.2,76.8,69.5
1ad51519-264b-4a1a-a194-4c04c4609925,Female,2015-05-12,2,86.1,57.5,95.2,99.5
a7b55763-f980-457b-8ede-5db8c2f1d312,Female,2013-01-28,7,85.9,69.5,57.8,90.6
7871cb6b-455d-412e-a674-9cec98bf863b,Male,2014-04-02,2,87.5,67.7,74.7,92.8
73fc839d-7cf5-4634-90ca-0d2eeadc00bc,Female,2006-12-17,7,92.4,86.4,58.2,65.7
b4eb6f92-671b-4224-ad44-29f049b40456,Female,2009-02-17,8,84.2,79.9,93.8,66.5
e6462b24-dd94-409a-b093-57c7cff00670,Female,2015-10-01,5,96.6,95.7,96.6,75.8
6905350c-26f7-44ac-8514-a4c87e1657f1,Male,2012-09-26,6,75.7,57.3,70.0,81.6
1d581436-14af-4f5f-8f76-79a936dcdec2,Female,2005-07-24,11,86.0,53.0,65.3,86.4
5ed9cbb3-4169-42ef-88e7-b33aa66de809,Female,2013-08-15,2,87.8,76.7,64.0,91.0
5e0234ae-27cd-480a-96ea-ef4198ffa3fe,Male,2006-09-13,10,90.2,50.1,93.0,93.7
555fbe49-e8f5-4ba1-945c-2ac1079126b8,Male,2015-01-03,3,81.9,89.4,84.1,51.2
7a3d7505-495a-4cbc-8d99-a7217270deef,Female,2015-12-24,1,85.7,75.3,94.0,89.8
6b4933d7-e785-4872-a9dd-cc438439e726,Male,2015-10-13,3,87.1,74.4,55.9,80.5
69693512-254d-46d1-b883-27c054f66c31,Female,2014-10-16,10,92.2,68.1,73.8,76.6
d20f6c43-b891-4a88-9416-7bca3ad60a79,Female,2010-03-08,5,94.3,68.7,83.8,81.4
5bfa8744-95d9-4f91-bec4-1c3da9a594da,Female,2008-08-01,11,93.4,71.6,94.9,94.1
d50abb66-467e-407f-b5b3-761e69fae5a8,Male,2011-01-28,7,83.5,50.8,69.1,77.3
7dd13058-10f3-41d0-a574-e7f1cbb20edf,Male,2019-02-23,1,100.0,54.2,65.7,58.1
1f88ec80-7d49-436a-b8a8-48fe5db7aef7,Female,2013-05-04,9,96.2,75.3,95.6,71.8
9e6013f5-f36d-4d06-880e-bb9f45a9857b,Male,2013-02-07,2,81.5,57.5,52.4,96.2
84f6710d-94fe-4725-8838-65c6e1f62a53,Female,2012-08-23,10,79.9,88.9,74.0,90.7
5ca3a17f-a5f0-4cbf-ad77-bbc488ce7e76,Male,2012-06-20,3,82.9,63.7,72.9,60.2
22af7ce0-24b7-4c9b-a4ca-b35a2c0b844b,Male,2012-02-05,5,86.3,54.9,57.3,85.7
d39b8570-689f-4b17-aaad-6ba1e0ee891c,Male,2018-08-23,10,96.3,61.8,69.7,62.8
1ea85db1-24e7-406d-a538-6c27a76f19d5,Female,2017-01-05,12,94.5,67.9,86.1,67.4
91917d52-1cba-435b-af2c-513fd611cd6a,Female,2009-05-28,5,96.3,51.8,68.3,73.4
37d0758c-ee0e-4e00-80cd-d3ab5f719519,Male,2015-12-04,10,81.8,57.1,65.5,72.0
44b5cb83-92b7-4fa7-84fa-62cc7db4bdd3,Male,2014-06-15,3,89.8,66.2,89.1,51.5
5269e13e-1de1-46d6-bb13-2491cfe14780,Male,2011-02-20,10,82.1,65.5,99.4,88.7
4bf03f10-070e-432c-b26c-8e9e4952421a,Female,2007-12-02,8,77.7,90.0,89.0,92.3
7212c54b-1da7-4434-8311-7aa502dbc8b9,Male,2011-06-02,3,92.1,92.2,92.3,76.5
6bfe6f0a-4bb6-48e6-93e0-12e399153726,Female,2012-10-10,4,78.6,59.7,97.0,58.6
638d6d2e-ad6b-4a7a-9963-c0d8ec0974f7,Female,2006-03-23,2,91.7,56.2,90.1,62.4
148ae94d-e5f3-4cc3-85d4-5a110a42d4cd,Female,2011-09-18,5,91.2,81.7,99.0,56.3
